step,mode,sim_time_sec,ref_idx,segment,ref_x,ref_y,ref_yaw,ref_v,ref_w,x,y,yaw,v_meas,w_meas,e_x,e_y,e_psi,cmd_v,cmd_w
191,deepc,4059.2000000000003,201,left_turn,2.1808695340300703,0.3719607216994103,1.0124999999999984,0.2,0.25,2.178121847923568,0.3755850554339927,1.0217411289982228,0.22014669318132524,0.2701622946164054,-0.001657655206470025,-0.004235298475427603,-0.00924112899822438,0.20778639612509775,0.2256025254658831
192,deepc,4059.2500000000005,202,left_turn,2.1861669538491126,0.38044231018629293,1.0249999999999984,0.2,0.25,2.1850314335164422,0.3869489533393898,1.0372916562838497,0.2204875698812338,0.27896425617968074,-0.005024941759868629,-0.004286697080221359,-0.012291656283851538,0.200139270814444,0.21530037858144985
193,deepc,4059.3,203,left_turn,2.1913579427174463,0.38898945208103386,1.0374999999999983,0.2,0.25,2.1894844959765685,0.3944925562795531,1.0479852020175666,0.21845468018631506,0.26698916628254293,-0.003832548665309024,-0.004370987215573155,-0.010485202017568085,0.20522944721542796,0.18598883963432955
194,deepc,4059.3500000000004,205,left_turn,2.2014174000325393,0.4062750441660413,1.0624999999999982,0.2,0.25,2.195849860320559,0.4056184816085089,1.0645260206459826,0.21221067627898282,0.2546193260098942,0.0032740074310334925,-0.004550763471986477,-0.002026020645984339,0.196886885522621,0.22845775787231223
195,deepc,4059.4,206,left_turn,2.206284296709559,0.41501079351771203,1.0749999999999982,0.2,0.25,2.199985341106678,0.413078882289568,1.07419148842977,0.213877872274335,0.23610024631702747,0.004699641308658492,-0.004617628639295832,0.0008085115702280987,0.20053860298453485,0.2340985567723064
196,deepc,4059.4500000000003,207,left_turn,2.2110416191419766,0.42380669502204993,1.0874999999999981,0.2,0.25,2.2059545705429695,0.4241725217136321,1.0907792215164192,0.20940300828192027,0.2882248439516645,0.0020246867614593924,-0.0046810827951346045,-0.003279221516421238,0.20740573797307255,0.23507652974810592
197,deepc,4059.5000000000005,208,left_turn,2.2156886240078415,0.43266137433734014,1.099999999999998,0.2,0.25,2.2098483260224056,0.43165614737735136,1.101848276519067,0.21133522638695404,0.27773020431042633,0.0035362187574995638,-0.004755493528424125,-0.0018482765190688255,0.20936648622426002,0.22216994436702517
198,deepc,4059.55,209,left_turn,2.2202245852220974,0.4415734479379545,1.112499999999998,0.2,0.25,2.215675676242566,0.4432585022042229,1.1193394522146463,0.21831852088397655,0.2748723945339298,0.0004683511368117636,-0.00482831523380341,-0.006839452214648212,0.21043304611948438,0.24723306074909507
199,deepc,4059.6000000000004,210,left_turn,2.224648794050033,0.45054152333052444,1.124999999999998,0.2,0.25,2.21950979447599,0.4511704312842138,1.1299635819971525,0.2204977342071775,0.26239676718086724,0.0016239915854986248,-0.004916044463433928,-0.00496358199715452,0.21201371208956601,0.22505011251784504
200,deepc,4059.65,211,left_turn,2.2289605592180197,0.4595641992715154,1.137499999999998,0.2,0.25,2.225142194429305,0.46321015531645704,1.1471725335630023,0.22166119538825968,0.2774291578642467,-0.0017540706010827545,-0.004979572418166029,-0.00967253356300457,0.21700137550050375,0.2314329803280567
201,deepc,4059.7000000000003,212,left_turn,2.2331592070215223,0.46864006598616814,1.149999999999998,0.2,0.25,2.2288062023842046,0.4713392407228982,1.1577761722237407,0.22317202846446688,0.26283358402657536,-0.0007250111605897275,-0.005070360189269726,-0.007776172223742606,0.21124237838495868,0.21980188382756907
202,deepc,4059.7500000000005,213,left_turn,2.237244081430364,0.47776770538877333,1.1624999999999979,0.2,0.25,2.2342151176659817,0.48378856338119497,1.1747205435798855,0.22639252624882128,0.29207692736336144,-0.0043861585934244045,-0.005117320123284898,-0.012220543579887888,0.20740930770983618,0.21487052427524467
203,deepc,4059.8,214,left_turn,2.2412145441912283,0.4869456913042445,1.1749999999999978,0.2,0.25,2.237676544039423,0.4920707214881978,1.1857071445577385,0.22333803092434815,0.26528275868934265,-0.0034206775620656783,-0.005204069991553612,-0.01070714455774091,0.20482426747035382,0.2048022057876608
204,deepc,4059.8500000000004,216,left_turn,2.248809771235633,0.5054469588648035,1.1999999999999977,0.2,0.25,2.2426021920453136,0.5043216930665041,1.2015474127013976,0.2179859848221491,0.2600794837111993,0.0032898302969147403,-0.0053830548147323085,-0.0015474127013996863,0.19721640864174828,0.2214502354196056
205,deepc,4059.9,217,left_turn,2.2524333487804,0.5147673497244758,1.2124999999999977,0.2,0.25,2.2457276363275667,0.5124009012213004,1.2115417423655388,0.2155984764296625,0.24810440624497052,0.004572943366528236,-0.005445626408852395,0.0009582576344588922,0.20029895514883317,0.2314559049385728
206,deepc,4059.9500000000003,218,left_turn,2.255940141385069,0.5241323059778621,1.2249999999999976,0.2,0.25,2.2501240316946314,0.5242238302912203,1.2284541888369043,0.20988204540484318,0.278723833687868,0.0018662212546912192,-0.005509330890378137,-0.0034541888369066243,0.20785703734906125,0.23614570247325709
207,deepc,4060.0000000000005,219,left_turn,2.25932960112043,0.5335403643696008,1.2374999999999976,0.2,0.25,2.252952643597339,0.5321665726985771,1.2392871699125436,0.2108407126049124,0.27031468526899544,0.0033745026055840557,-0.005582617931722275,-0.001787169912546016,0.20984339982925568,0.22361615242528557
208,deepc,4060.05,220,left_turn,2.262601198390296,0.5429900549097089,1.2499999999999976,0.2,0.25,2.257116700535179,0.5444000516350442,1.2569599662746154,0.21805259756993195,0.28268833069231813,0.0003519914636149371,-0.005651894328256565,-0.006959966274617813,0.21018114736881208,0.24749024483453516
209,deepc,4060.1000000000004,221,left_turn,2.2657544220142487,0.5524799011032647,1.2624999999999975,0.2,0.25,2.2598311951527257,0.552769652807737,1.2677290534138776,0.22085571501253157,0.26143765839642114,0.0014912352358306038,-0.005739755219060282,-0.005229053413880358,0.2126146379862609,0.22503781884892085
210,deepc,4060.15,222,left_turn,2.2687887793075125,0.5620084201811076,1.2749999999999975,0.2,0.25,2.26375287661289,0.5654484184318685,1.2848181924113733,0.22124293999926747,0.2888044878882635,-0.0018796788143790714,-0.00580178519679235,-0.009818192411375826,0.21750260504762026,0.23057777108374272
211,deepc,4060.2000000000003,223,left_turn,2.271703796157934,0.5715741233315175,1.2874999999999974,0.2,0.25,2.2662645389967744,0.5739977032068913,1.2957480987673349,0.223899158547461,0.26714933792787776,-0.0008552165106308375,-0.005893035092164781,-0.008248098767337453,0.21189319747683072,0.21974297434009882
212,deepc,4060.2500000000005,224,left_turn,2.27449901710006,0.5811755159328383,1.2999999999999974,0.2,0.25,2.26993152424575,0.5871529385522083,1.312665526212402,0.2269636957291845,0.29100896127209996,-0.004613422651455753,-0.005942045404047633,-0.012665526212404465,0.20875674403513048,0.21351055913949482
213,deepc,4060.3,225,left_turn,2.277174005386306,0.5908110977870102,1.3124999999999973,0.2,0.25,2.272227023981023,0.5958545701819129,1.3236317799070778,0.22386342726759928,0.2659813016227793,-0.003679894397043581,-0.006030556860603317,-0.011131779907080475,0.2051701647618028,0.20446512976466408
214,deepc,4060.3500000000004,227,left_turn,2.282161630996661,0.6101788019868989,1.3374999999999972,0.2,0.25,2.2754310616125326,0.608705396632422,1.339363810809597,0.2185957668830966,0.26184090347706757,0.0029779273326594677,-0.006213166372677277,-0.001863810809600075,0.19749455448773834,0.22255030370227846
215,deepc,4060.4,228,left_turn,2.2844734890144154,0.6199078981682379,1.3499999999999972,0.2,0.25,2.278362525222146,0.6212927919127597,1.3553258423737857,0.2114746689010762,0.291370129957761,-4.630215325006088e-05,-0.0062657533676841026,-0.005325842373788525,0.20100667532494593,0.23195385674445315
216,deepc,4060.4500000000003,229,left_turn,2.2866635558853456,0.6296651317465045,1.3624999999999972,0.2,0.25,2.280156795415155,0.629499234877099,1.3664780658651026,0.2103366836588502,0.28185206664986795,0.0014826655500990195,-0.006337756421184447,-0.003978065865105407,0.20782091054698248,0.2139306178417549
217,deepc,4060.5000000000005,230,left_turn,2.288731489415959,0.6394489781738031,1.3749999999999971,0.2,0.25,2.281871554661106,0.6377840434473646,1.3773829892676983,0.21176897438924414,0.27347501786852185,0.002952436150665045,-0.006412006960413203,-0.0023829892677014186,0.20728948343812445,0.2308837146877816
218,deepc,4060.55,231,left_turn,2.290676966495849,0.6492579087440347,1.387499999999997,0.2,0.25,2.2843199668118466,0.6505020294862554,1.3939152828087182,0.21762827427749962,0.2612513354262559,-0.00010613051973275929,-0.006476728936462668,-0.006415282808720946,0.2096802769241296,0.24630497251793143
219,deepc,4060.6000000000004,232,left_turn,2.2924996831481796,0.6590903908317538,1.399999999999997,0.2,0.25,2.2858537718799297,0.6590958004484241,1.4047278165051498,0.21835197519552038,0.2723140357321363,0.0010932753784313755,-0.006555372971564649,-0.004727816505152749,0.21238356985503634,0.22337091787490962
220,deepc,4060.65,233,left_turn,2.294199354577182,0.6689448881316384,1.412499999999997,0.2,0.25,2.2880002874817342,0.6721633785077219,1.4219696645659894,0.22117862962056764,0.28177315992369395,-0.002263727893472942,-0.006607771877048998,-0.00946966456599263,0.2158829551227943,0.23009912272331076
221,deepc,4060.7000000000003,234,left_turn,2.295775715212654,0.6788198608985343,1.424999999999997,0.2,0.25,2.2893205743352603,0.6809812561164252,1.4326759928607484,0.22371368677986667,0.2635528081106109,-0.0012520571753019656,-0.006691249947856893,-0.0076759928607517125,0.21076346204848848,0.21865408729146024
222,deepc,4060.7500000000005,235,left_turn,2.2972285187514525,0.6887137661880373,1.437499999999997,0.2,0.25,2.2911519449535103,0.6944623993368306,1.449071971477575,0.22711467953007308,0.27097805929164787,-0.004968255685043051,-0.00672963354494742,-0.01157197147757838,0.21195516221133207,0.20224572331762636
223,deepc,4060.8,236,left_turn,2.298557538195981,0.6986250580975749,1.4499999999999968,0.2,0.25,2.2922387721118938,0.703368924377959,1.4601467361648908,0.2232181370877478,0.2671356947272082,-0.004017112472001348,-0.006803960574464355,-0.010146736164894143,0.20921063936668538,0.19973198520896984
224,deepc,4060.8500000000004,238,left_turn,2.300843413549348,0.7184936048253132,1.4749999999999968,0.2,0.25,2.293681811341806,0.7166626830140046,1.4746934908996803,0.22197783821941314,0.2486721290111958,0.0025096646962582715,-0.006952870196584383,0.00030650910031670975,0.2013864445438778,0.19785446917472624
225,deepc,4060.9,239,left_turn,2.301799912294814,0.72844775522351,1.4874999999999967,0.2,0.25,2.294527690023879,0.7254538408574127,1.4842944526176047,0.2199649428301095,0.2380196319726778,0.0036109969057514656,-0.006986375407610105,0.0032055473823922043,0.20731164763116672,0.2092769369558771
226,deepc,4060.9500000000003,240,left_turn,2.3026319126750687,0.7384130838867934,1.4999999999999967,0.2,0.25,2.295604604789218,0.7383112522021161,1.499780740701278,0.2138068329881256,0.24847861012329533,0.0006002040391226292,-0.00700236966504681,0.00021925929871891014,0.21192997174712397,0.2217275188116113
227,deepc,4061.0000000000005,241,left_turn,2.303339284691746,0.7483880337528339,1.5124999999999966,0.2,0.25,2.296215733422332,0.7469462172146568,1.5102495805345686,0.21745160219113027,0.25689288045403935,0.0018702189386513423,-0.0070232541417239195,0.002250419465427811,0.21566893497559045,0.20501274080662374
228,deepc,4061.05,242,left_turn,2.303921917819407,0.7583710462560092,1.5249999999999966,0.2,0.25,2.2969790065704943,0.760240952075591,1.5265521669529958,0.22405135365199644,0.26547006717573324,-0.0015609928411013762,-0.007018822246959647,-0.001552166952999201,0.21707668651197545,0.22842127622664127
229,deepc,4061.1000000000004,243,left_turn,2.304379721022811,0.7683605615709257,1.5374999999999965,0.2,0.25,2.297376059485598,0.7692535700326529,1.5366917340735553,0.22642084987363625,0.24871860315624858,-0.0006536784489954918,-0.007030038657494957,0.0008082659264410097,0.2215781661205215,0.2153846875801001
230,deepc,4061.15,244,left_turn,2.304712622771139,0.7783550188561393,1.5499999999999965,0.2,0.25,2.2978028647924993,0.7829707996704438,1.5528671898972188,0.229963838247394,0.2802824457158512,-0.004491159594128621,-0.006991399956313648,-0.0028671898972225662,0.2297750459524951,0.22300123556660728
231,deepc,4061.2000000000003,245,left_turn,2.30492057104917,0.7883528564980329,1.5624999999999964,0.2,0.25,2.2979665334969797,0.7922410884832476,1.5635218612171213,0.23298580176942826,0.2622316422918347,-0.0038375426465882285,-0.006982138116919064,-0.0010218612171248864,0.2287427148674465,0.1890165090271736
232,deepc,4061.2500000000005,247,straight_2,2.3049509876050998,0.8108524019120504,1.5749999999999964,0.25,0.0,2.298021369749047,0.8065784728321468,1.580562070311446,0.24054100576198367,0.26046305434491124,0.004206053484759422,-0.006971024852510358,-0.005562070311449396,0.23595714215392913,0.08679922053432897
233,deepc,4061.3,247,straight_2,2.3049509876050998,0.8108524019120504,1.5749999999999964,0.25,0.0,2.2979269767379837,0.8162052775730682,1.5898123071792478,0.24109876842623407,0.2199585379054032,-0.005485468273283599,-0.0069209568938463145,-0.014812307179251416,0.2381461647319166,0.0572403467586162
234,deepc,4061.3500000000004,249,straight_2,2.3048458960844824,0.8358521810265205,1.5749999999999964,0.25,0.0,2.2976178858610905,0.8310874108087385,1.5989243186893503,0.2506801118404998,0.09769151275633017,0.004559602832398616,-0.00735915681505041,-0.023924318689354074,0.24279989638216343,0.03439769976487711
235,deepc,4061.4010000000003,250,straight_2,2.3047933503241738,0.8483520705837555,1.5749999999999964,0.25,0.0,2.2971793299399454,0.8461728159538511,1.6043195091523474,0.2553699884545732,0.05602463990784504,0.0019228318285807635,-0.007682784320309983,-0.029319509152351042,0.24132006001013137,-0.0024847240893563598
236,deepc,4061.4500000000003,251,straight_2,2.304740804563865,0.8608519601409905,1.5749999999999964,0.25,0.0,2.2968377836727525,0.8563731216587396,1.6059766582527697,0.25402111484151424,-0.0042304184046615765,0.004198093591133987,-0.008055665308063268,-0.03097665825277307,0.24724271854708016,-0.020737707648892833
237,deepc,4061.5000000000005,251,straight_2,2.304740804563865,0.8608519601409905,1.5749999999999964,0.25,0.0,2.296482708685208,0.866533480571733,1.605782913165878,0.2545927793784889,-0.006683186213321117,-0.005966907166165319,-0.008054305731495561,-0.030782913165881887,0.2528688777609901,-0.018518017103217273
238,deepc,4061.55,253,straight_2,2.3046357130432478,0.8858517392554606,1.5749999999999964,0.25,0.0,2.2959428641303212,0.8822031548257901,1.6037206957456533,0.26613390413809307,-0.03103502204530554,0.003360452190887877,-0.008808243391060358,-0.028720695745656943,0.25073312197481235,-0.009093583608497905
239,deepc,4061.6000000000004,254,straight_2,2.304583167282939,0.8983516288126956,1.5749999999999964,0.25,0.0,2.295592688945916,0.8928445065448027,1.6024568042591132,0.26617775870438554,-0.031597286007162335,0.005219767082265822,-0.009160301742240704,-0.027456804259117007,0.24650283412002016,-0.021386359963026104
240,deepc,4061.65,255,straight_2,2.3045306215226304,0.9108515183699306,1.5749999999999964,0.25,0.0,2.2950949384621473,0.9086451644709516,1.6011693755095284,0.2595423326241475,-0.03565128568909013,0.001918789873165589,-0.009498334473372994,-0.026169375509532244,0.2506793414747791,-0.04234925408761742
241,deepc,4061.7000000000003,256,straight_2,2.3044780757623218,0.9233514079271656,1.5749999999999964,0.25,0.0,2.294780806680004,0.919019477519591,1.5997096477654618,0.2594766609289671,-0.03649319018930549,0.004049778640081079,-0.00981844904642734,-0.02470964776546536,0.2580879134133117,-0.01703375073250002
242,deepc,4061.7500000000005,257,straight_2,2.304425530002013,0.9358512974844007,1.5749999999999964,0.25,0.0,2.294334057222301,0.9348859818533998,1.5962437232539801,0.2716338047906634,-0.02858084110004965,0.000708229099753252,-0.01011276760700964,-0.021243723253983937,0.2502108203320894,-0.03385409255075936
243,deepc,4061.8,258,straight_2,2.3043729842417044,0.9483511870416357,1.5749999999999964,0.25,0.0,2.294056424366734,0.945749295790438,1.5950811701309957,0.2716714837780242,-0.029063821627617465,0.0023506126362156346,-0.010376698221080312,-0.020081170130999304,0.2564178545183266,-0.02812991169577469
244,deepc,4061.8500000000004,259,straight_2,2.304320438481396,0.9608510765988707,1.5749999999999964,0.25,0.0,2.2936796164083995,0.9616310679160177,1.5919302673481748,0.2639629280437401,-0.05589806074527102,-0.0010046828957465768,-0.010621962771681363,-0.016930267348178596,0.2567687807212079,-0.01429323023807348
245,deepc,4061.9010000000003,260,straight_2,2.304267892721087,0.9733509661561057,1.5749999999999964,0.25,0.0,2.2933453201252414,0.9778251633424611,1.5893268927187643,0.2702829232858638,-0.02438610062572121,-0.004675818897476765,-0.010837792681718413,-0.014326892718767859,0.26040685793273266,-0.002574665239731316
246,deepc,4061.9500000000003,261,straight_2,2.3042153469607785,0.9858508557133407,1.5749999999999964,0.25,0.0,2.293144227960514,0.9886383771494034,1.5883722622855998,0.27065946653107265,-0.022304753219040126,-0.0029816661508095983,-0.011020418260648935,-0.013372262285603398,0.25818870851141185,-0.021669957589807776
247,deepc,4062.0000000000005,262,straight_2,2.30416280120047,0.9983507452705758,1.5749999999999964,0.25,0.0,2.292950121017498,0.9996011583226133,1.5881969040862927,0.27411248189377013,-0.004383940869581827,-0.0014453210192841878,-0.011189225926646042,-0.013196904086296257,0.2535096465288122,-0.009927001778067171
248,deepc,4062.05,263,straight_2,2.304110255440161,1.0108506348278108,1.5749999999999964,0.25,0.0,2.292671874159104,1.0159229987987228,1.586310453472605,0.2713098295085406,-0.034656491543857845,-0.005249202931920778,-0.011358314626904656,-0.011310453472608728,0.25543911391360974,-0.007989077200102286
249,deepc,4062.1000000000004,264,straight_2,2.3040577096798525,1.0233505243850458,1.5749999999999964,0.25,0.0,2.2925052029596986,1.0265976940978456,1.5856399080742936,0.26703546391960536,-0.016348079282830674,-0.0034182862672672183,-0.011503036193020367,-0.010639908074296933,0.253903631904942,-0.014578905350074466
250,deepc,4062.15,266,straight_2,2.303952618159235,1.0483503034995159,1.5749999999999964,0.25,0.0,2.2922679290136148,1.0427117315658556,1.584706472959249,0.26728953789944243,-0.02458447885257773,0.005475495940320891,-0.0117619895463467,-0.009706472959252643,0.2524190331026991,-0.008659320106864356
251,deepc,4062.2000000000003,266,straight_2,2.303952618159235,1.0483503034995159,1.5749999999999964,0.25,0.0,2.2921198938274046,1.0534013864074157,1.58371152452933,0.2672669781593734,-0.024873706358396693,-0.005203479373557817,-0.011766503561573898,-0.008711524529333659,0.252847476264002,-0.013627262249829698
252,deepc,4062.2500000000005,268,straight_2,2.303847526638618,1.073350082613986,1.5749999999999964,0.25,0.0,2.2919165222409323,1.0693567768621906,1.5827335488985252,0.2657154008762723,-0.01518247498344975,0.0038506015706308823,-0.01197782218557141,-0.007733548898528841,0.2624526591303017,-0.004767251197258135
253,deepc,4062.3,269,straight_2,2.303794980878309,1.085849972171221,1.5749999999999964,0.25,0.0,2.291790171921896,1.080002063184308,1.5818058030818134,0.2661552357736475,-0.023249372185263708,0.005715390592559876,-0.012068462535620352,-0.006805803081816997,0.25895428142255106,0.012447492280500863
254,deepc,4062.3500000000004,270,straight_2,2.3037424351180005,1.098349861728456,1.5749999999999964,0.25,0.0,2.2916107032361364,1.0964822808393135,1.5812096381138412,0.27592875052678584,-0.005587781185281936,0.001741150414806903,-0.012150521472922303,-0.006209638113844562,0.2628383391433836,-0.010293254154337508
255,deepc,4062.4,271,straight_2,2.303689889357692,1.110849751285691,1.5749999999999964,0.25,0.0,2.291494829281928,1.1073889750404127,1.5820217668671621,0.2729666246092445,0.01768492371301133,0.0033236661594437476,-0.012233139651452346,-0.007021766867165713,0.27119620915258974,-0.0026538631357823327
256,deepc,4062.4500000000003,272,straight_2,2.303637343597383,1.123349640842926,1.5749999999999964,0.25,0.0,2.2913141892330695,1.123996956709294,1.5809831903366813,0.27754503113166334,-0.01617107163670368,-0.0007728144007298085,-0.01231592096514015,-0.005983190336684707,0.26634262082300264,0.019246319091177043
257,deepc,4062.5000000000005,273,straight_2,2.3035847978370745,1.135849530400161,1.5749999999999964,0.25,0.0,2.291197210431429,1.1354104967233525,1.5808338843305016,0.28500682656768916,-0.0013983329009322719,0.0003146725267362323,-0.012391370122096812,-0.005833884330505246,0.26760207780293976,-0.0060737592262980495
258,deepc,4062.55,274,straight_2,2.303532252076766,1.148349419957396,1.5749999999999964,0.25,0.0,2.2910190383545395,1.1522462553423993,1.5823262564609302,0.2816864019048406,-0.01035643097971629,-0.004040849644097482,-0.012467452740224245,-0.007326256460933767,0.26254665089272305,-0.0047683269842207585
259,deepc,4062.6000000000004,275,straight_2,2.303479706316457,1.160849309514631,1.5749999999999964,0.25,0.0,2.2908909734139846,1.1635077807326697,1.581915740210192,0.28116615869010725,-0.009982176335019143,-0.002798283312236822,-0.012558394635119223,-0.006915740210195587,0.2647285147033536,0.01346280106558028
260,deepc,4062.65,277,straight_2,2.30337461479584,1.185849088629101,1.5749999999999964,0.25,0.0,2.2907080067963426,1.180113428303744,1.581763677502421,0.27864496431818997,0.022755458142758984,0.005596399030933738,-0.012728749956981929,-0.006763677502424681,0.2578933052514346,-0.014666986774679047
261,deepc,4062.7000000000003,277,straight_2,2.30337461479584,1.185849088629101,1.5749999999999964,0.25,0.0,2.290584289369353,1.1912525620125813,1.5826414926840828,0.277997255832581,0.018875539751577033,-0.005554594296382422,-0.012725424602896902,-0.007641492684086426,0.25568437838109137,-0.01263955879547093
262,deepc,4062.7500000000005,279,straight_2,2.3032695232752225,1.2108488677435711,1.5749999999999964,0.25,0.0,2.2903991601854226,1.2075380933987492,1.5811551762408294,0.27126562428466094,-0.024274559664456994,0.0031772769446267173,-0.01290396776355085,-0.006155176240833171,0.2639945166855778,-0.0029749267249936087
263,deepc,4062.8,280,straight_2,2.303216977514914,1.2233487573008062,1.5749999999999964,0.25,0.0,2.29028773601089,1.2183033199275066,1.5802944900967903,0.2691414460547871,-0.021563484718380575,0.0049224075869567134,-0.012976579969511466,-0.005294490096793947,0.2529765835269912,0.002192869661391246
264,deepc,4062.8500000000004,281,straight_2,2.303164431754605,1.2358486468580412,1.5749999999999964,0.25,0.0,2.290131468518906,1.2348877002849337,1.5798529243111146,0.2769471296224954,-0.004256273147854888,0.000842874475108323,-0.013041131532143337,-0.004852924311117945,0.2601636976601555,-0.003936050238853895
265,deepc,4062.9,282,straight_2,2.3031118859942965,1.2483485364152762,1.5749999999999964,0.25,0.0,2.290034195059297,1.2455580746437251,1.5800001411396214,0.2662911406031507,0.003732216896067898,0.0026699806420215754,-0.013102819561494563,-0.005000141139625214,0.27024426791945566,-0.0031332853396248313
266,deepc,4062.9500000000003,283,straight_2,2.303059340233988,1.2608484259725112,1.5749999999999964,0.25,0.0,2.2898835537816997,1.2620363851040732,1.5797109368109032,0.28439125520643926,-0.005138961220897399,-0.0013053673703163648,-0.013164672861984607,-0.004710936810906841,0.2638600598469599,0.017287788493485966
267,deepc,4063.0000000000005,284,straight_2,2.303006794473679,1.2733483155297463,1.5749999999999964,0.25,0.0,2.289782235926148,1.2734146400674369,1.579497438668289,0.28446765035220667,-0.005337420607411466,-0.0001813889384580464,-0.013223480849397434,-0.004497438668292553,0.26816241178511274,0.0008750845599220474
268,deepc,4063.05,285,straight_2,2.3029542487133705,1.2858482050869813,1.5749999999999964,0.25,0.0,2.2896312760778446,1.2901898876162219,1.5806350480563205,0.28227622099687755,0.0,-0.004472551291916227,-0.013279611890897451,-0.005635048056324088,0.2647656141764551,-0.0027735061914288873
269,deepc,4063.1000000000004,286,straight_2,2.302901702953062,1.2983480946442163,1.5749999999999964,0.25,0.0,2.2895211710495382,1.3014768930059355,1.5806890386950563,0.2819255657067938,-0.00038457673305494327,-0.0032610128499962606,-0.01334892536504978,-0.005689038695059878,0.2651260847088186,0.01755638281810662
270,deepc,4063.15,288,straight_2,2.3027966114324445,1.3233478737586863,1.5749999999999964,0.25,0.0,2.2893572324110623,1.3181985075843934,1.5804308680502097,0.27873858534814633,-0.00220027977669578,0.005019646934315476,-0.013488366288477611,-0.005430868050213533,0.2594604173474134,-0.009976458257879222
271,deepc,4063.2000000000003,288,straight_2,2.3027966114324445,1.3233478737586863,1.5749999999999964,0.25,0.0,2.289247003949326,1.329361167281402,1.5816229624073075,0.2790800850314412,0.02995590032584407,-0.006159634895995909,-0.013483710909276851,-0.006622962407311306,0.25695135177463024,-0.011592088890339854
272,deepc,4063.2500000000005,290,straight_2,2.302691519911827,1.3483476528731564,1.5749999999999964,0.25,0.0,2.2890714018226226,1.3457725544809072,1.5810036650103862,0.27048681070920577,-0.01962552793671861,0.0024359415062627367,-0.013645693000786345,-0.006003665010389625,0.26407575067723765,0.0013343558785987577
273,deepc,4063.3,291,straight_2,2.3026389741515185,1.3608475424303914,1.5749999999999964,0.25,0.0,2.288961494639556,1.35659100086998,1.5802126416276097,0.27047510578739603,-0.01977558156368814,0.004127563304499624,-0.013716953489132072,-0.005212641627613479,0.25367835354468327,0.0037869522990299437
274,deepc,4063.3500000000004,292,straight_2,2.30258642839121,1.3733474319876264,1.5749999999999964,0.25,0.0,2.2888051923389683,1.3731904001017738,1.580152279851406,0.27689392627540177,0.002509250189947776,2.8090296578635386e-05,-0.013782102055782909,-0.005152279851409425,0.2600239763363644,-0.004958217084790956
275,deepc,4063.4,293,straight_2,2.302533882630901,1.3858473215448615,1.5749999999999964,0.25,0.0,2.2887049625091582,1.383871124324905,1.5804080038270882,0.2670298423988907,0.006453152698648769,0.0018431888685094613,-0.013847275615828322,-0.005408003827091612,0.2698569006971474,-0.002574451105108083
276,deepc,4063.4500000000003,294,straight_2,2.3024813368705925,1.3983472111020965,1.5749999999999964,0.25,0.0,2.2885488423754077,1.4002429919418633,1.5800414677242915,0.27473799459638193,-0.007964370846910405,-0.002024505861845181,-0.013914372564587229,-0.0050414677242951456,0.2641970709610981,0.016702098840731112
277,deepc,4063.5000000000005,295,straight_2,2.302428791110284,1.4108471006593315,1.5749999999999964,0.25,0.0,2.288443712690871,1.4116049007939973,1.5798677509514636,0.28405989545250876,-0.0043835949530661765,-0.0008846317931633194,-0.013977628769993344,-0.004867750951467187,0.2678458746030278,-0.0004345432158875985
278,deepc,4063.55,296,straight_2,2.302376245349975,1.4233469902165665,1.5749999999999964,0.25,0.0,2.2882866062681457,1.4283869118512211,1.5809505954874241,0.2819430257122961,0.0,-0.0051827293282045335,-0.014037736863549076,-0.005950595487427712,0.26477108771121016,-0.0026839832870353686
279,deepc,4063.6000000000004,298,straight_2,2.302271153829358,1.4483467693310366,1.5749999999999964,0.25,0.0,2.2881167989071813,1.4452347354970783,1.5808269525377765,0.27870640749903697,-0.00457050068034386,0.00296990262296808,-0.014184857992124269,-0.005826952537780095,0.26560097880303113,0.016995226671322926
280,deepc,4063.65,299,straight_2,2.302218608069049,1.4608466588882716,1.5749999999999964,0.25,0.0,2.288005174793877,1.4563833064735263,1.5806685529434283,0.27879375040026655,-0.002128310556941974,0.004322818967058533,-0.014256803162841869,-0.005668552943431937,0.259860812775028,-0.011319462924098519
281,deepc,4063.7010000000005,300,straight_2,2.3021660623087405,1.4733465484455066,1.5749999999999964,0.25,0.0,2.287833402376774,1.4730307233798172,1.5813935080720651,0.27353769843955594,-0.019310248384310953,0.00016392437954140888,-0.01433520195167495,-0.006393508072068954,0.262659185723794,-0.014176044128198093
282,deepc,4063.7500000000005,301,straight_2,2.302113516548432,1.4858464380027416,1.5749999999999964,0.25,0.0,2.287718688642821,1.48397422243553,1.5806207490374045,0.2737969078618942,-0.019345160986525004,0.0017307066230055675,-0.014412526362416515,-0.005620749037408057,0.26601978362765893,0.00813780137470521
283,deepc,4063.8010000000004,302,straight_2,2.302060970788123,1.4983463275599767,1.5749999999999964,0.25,0.0,2.2875604622616175,1.5006009497246025,1.5795879856573698,0.2800181981368918,0.013845808958539995,-0.002382016913666304,-0.014480126520700555,-0.004587985657373395,0.25794444808087763,0.005935476269951811
284,deepc,4063.8500000000004,303,straight_2,2.3020084250278146,1.5108462171172117,1.5749999999999964,0.25,0.0,2.287461248075372,1.5117079850594657,1.5800961516743863,0.2715205281811245,0.009742593531185964,-0.0009970149248514013,-0.01453853371257191,-0.005096151674389926,0.26445210814409653,0.0026870240683692223
