step,segment,sim_time_sec,ref_x,ref_y,ref_yaw,ref_v,ref_w,x,y,yaw,v_meas,w_meas,e_x,e_y,e_psi,cmd_v,cmd_w,cmd_v_nom,cmd_w_nom,dv_pert,dw_pert
367,right_turn,20.950000,2.326033,2.006217,1.312500,0.200000,-0.250000,2.376696,2.039725,1.373452,0.183552,0.151633,-0.042791,0.043109,-0.060952,0.173696,0.047409,0.165396,-0.294308,0.008300,0.341717
368,right_turn,21.000000,2.328587,2.015885,1.300000,0.200000,-0.250000,2.378131,2.046911,1.378060,0.182838,0.080911,-0.039941,0.042683,-0.078060,0.175739,0.012426,0.167438,-0.329290,0.008300,0.341717
369,right_turn,21.050000,2.331262,2.025521,1.287500,0.200000,-0.250000,2.380237,2.057745,1.381063,0.184988,0.021200,-0.040882,0.042019,-0.093563,0.174720,-0.019777,0.166419,-0.361493,0.008300,0.341717
370,right_turn,21.100000,2.334058,2.035122,1.275000,0.200000,-0.250000,2.381629,2.064989,1.380777,0.183916,-0.033746,-0.038315,0.041074,-0.105777,0.176531,-0.045905,0.168230,-0.387621,0.008300,0.341717
371,right_turn,21.150000,2.336973,2.044688,1.262500,0.200000,-0.250000,2.383729,2.075878,1.377446,0.185822,-0.078343,-0.039593,0.039892,-0.114946,0.185063,-0.514428,0.167006,-0.408087,0.018057,-0.106341
372,right_turn,21.200000,2.340007,2.054216,1.250000,0.200000,-0.250000,2.385190,2.083335,1.372993,0.194456,-0.159283,-0.037430,0.038580,-0.122993,0.186603,-0.532884,0.168545,-0.426543,0.018057,-0.106341
373,right_turn,21.250000,2.343160,2.063706,1.237500,0.200000,-0.250000,2.387533,2.094837,1.354080,0.196423,-0.432004,-0.039944,0.036641,-0.116580,0.184745,-0.523547,0.166687,-0.417206,0.018057,-0.106341
374,right_turn,21.300000,2.346432,2.073156,1.225000,0.200000,-0.250000,2.389222,2.102468,1.332205,0.194467,-0.611438,-0.038595,0.034651,-0.107205,0.186033,-0.508381,0.167976,-0.402040,0.018057,-0.106341
375,right_turn,21.350000,2.349821,2.082564,1.212500,0.200000,-0.250000,2.392065,2.113812,1.295869,0.195823,-0.593726,-0.041542,0.032174,-0.083369,0.184129,-0.465165,0.166071,-0.358824,0.018057,-0.106341
376,right_turn,21.400000,2.353328,2.091929,1.200000,0.200000,-0.250000,2.394186,2.121319,1.272988,0.193818,-0.543255,-0.040085,0.030436,-0.072988,0.185457,-0.447532,0.167399,-0.341191,0.018057,-0.106341
377,right_turn,21.450000,2.356952,2.101249,1.187500,0.200000,-0.250000,2.397675,2.132454,1.240997,0.195216,-0.522663,-0.042711,0.028423,-0.053497,0.183602,-0.412173,0.165545,-0.305832,0.018057,-0.106341
378,right_turn,21.500000,2.360691,2.110524,1.175000,0.200000,-0.250000,2.400197,2.139813,1.220828,0.193264,-0.481368,-0.041060,0.027069,-0.045828,0.184999,-0.399272,0.166942,-0.292932,0.018057,-0.106341
379,right_turn,21.550000,2.364547,2.119750,1.162500,0.200000,-0.250000,2.404244,2.150725,1.192378,0.194735,-0.466302,-0.043449,0.025445,-0.029878,0.183209,-0.370296,0.165151,-0.263955,0.018057,-0.106341
380,right_turn,21.600000,2.368517,2.128928,1.150000,0.200000,-0.250000,2.407114,2.157936,1.174318,0.192850,-0.432461,-0.041663,0.024401,-0.024318,0.107874,0.092389,0.166611,-0.254715,-0.058737,0.347105
381,right_turn,21.650000,2.372602,2.138056,1.137500,0.200000,-0.250000,2.411430,2.168148,1.149668,0.165999,-0.338804,-0.043335,0.023134,-0.012168,0.106580,0.114411,0.165317,-0.232693,-0.058737,0.347105
382,right_turn,21.700000,2.376801,2.147132,1.125000,0.200000,-0.250000,2.414588,2.175205,1.140717,0.112190,-0.012337,-0.041272,0.022641,-0.015717,0.108221,0.106424,0.166958,-0.240681,-0.058737,0.347105
383,right_turn,21.750000,2.381113,2.156155,1.112500,0.200000,-0.250000,2.416477,2.179333,1.145015,0.113918,0.146570,-0.035715,0.022633,-0.032515,0.112585,0.072814,0.171322,-0.274290,-0.058737,0.347105
384,right_turn,21.800000,2.385537,2.165123,1.100000,0.200000,-0.250000,2.418395,2.183569,1.150646,0.118510,0.124275,-0.030245,0.022476,-0.050646,0.116810,0.036269,0.175547,-0.310836,-0.058737,0.347105
385,right_turn,21.850000,2.390073,2.174035,1.087500,0.200000,-0.250000,2.421343,2.190191,1.156169,0.122958,0.061896,-0.027385,0.022112,-0.068669,0.118884,-0.000432,0.177621,-0.347537,-0.058737,0.347105
386,right_turn,21.900000,2.394720,2.182889,1.075000,0.200000,-0.250000,2.423342,2.194735,1.157330,0.125141,0.000000,-0.022348,0.021451,-0.082330,0.155535,-0.095879,0.181444,-0.376048,-0.025909,0.280169
387,right_turn,21.950000,2.399477,2.191685,1.062500,0.200000,-0.250000,2.426615,2.202188,1.154054,0.156435,-0.139060,-0.020589,0.020564,-0.091554,0.156783,-0.115923,0.182692,-0.396092,-0.025909,0.280169
388,right_turn,22.000000,2.404344,2.200421,1.050000,0.200000,-0.250000,2.429248,2.208124,1.147964,0.162780,-0.167433,-0.017244,0.019550,-0.097964,0.159337,-0.130569,0.185246,-0.410738,-0.025909,0.280169
389,right_turn,22.050000,2.409320,2.209095,1.037500,0.200000,-0.250000,2.433297,2.217073,1.137316,0.164637,-0.183291,-0.017311,0.018408,-0.099816,0.159247,-0.136327,0.185156,-0.416496,-0.025909,0.280169
390,right_turn,22.100000,2.414403,2.217707,1.025000,0.200000,-0.250000,2.437469,2.226039,1.126053,0.164840,-0.190646,-0.017445,0.017237,-0.101053,0.159115,-0.140911,0.185024,-0.421081,-0.025909,0.280169
391,right_turn,22.150000,2.419594,2.226254,1.012500,0.200000,-0.250000,2.440306,2.231990,1.118371,0.164835,-0.192648,-0.014214,0.016120,-0.105871,0.161600,-0.152557,0.187509,-0.432726,-0.025909,0.280169
392,right_turn,22.200000,2.424892,2.234735,1.000000,0.200000,-0.250000,2.443205,2.237950,1.110289,0.166530,-0.209530,-0.011018,0.014976,-0.110289,0.164061,-0.163452,0.189970,-0.443621,-0.025909,0.280169
393,right_turn,22.250000,2.430295,2.243150,0.987500,0.200000,-0.250000,2.447704,2.246967,1.097362,0.169300,-0.220680,-0.011334,0.013754,-0.109862,0.163818,-0.164798,0.189727,-0.444967,-0.025909,0.280169
394,right_turn,22.300000,2.435803,2.251497,0.975000,0.200000,-0.250000,2.450802,2.253012,1.088733,0.170101,-0.212980,-0.008297,0.012588,-0.113733,0.166162,-0.174639,0.192070,-0.454808,-0.025909,0.280169
395,right_turn,22.350000,2.441414,2.259774,0.962500,0.200000,-0.250000,2.455591,2.262112,1.075602,0.172603,-0.224167,-0.008794,0.011362,-0.113102,0.165778,-0.175583,0.191687,-0.455752,-0.025909,0.280169
396,right_turn,22.400000,2.447129,2.267980,0.950000,0.200000,-0.250000,2.458884,2.268206,1.066880,0.173434,-0.214440,-0.005874,0.010184,-0.116880,0.195799,-0.283486,0.193936,-0.465428,0.001863,0.181942
397,right_turn,22.451000,2.452946,2.276114,0.937500,0.200000,-0.250000,2.464177,2.277744,1.050209,0.199797,-0.386226,-0.007000,0.008933,-0.112709,0.194994,-0.277398,0.193131,-0.459340,0.001863,0.181942
398,right_turn,22.500000,2.458864,2.284175,0.925000,0.200000,-0.250000,2.468231,2.284803,1.036195,0.205123,-0.326294,-0.005313,0.007740,-0.111195,0.196377,-0.276515,0.194514,-0.458457,0.001863,0.181942
399,right_turn,22.550000,2.464882,2.292161,0.912500,0.200000,-0.250000,2.474564,2.295413,1.016755,0.206712,-0.322937,-0.007860,0.006523,-0.104255,0.194489,-0.264826,0.192626,-0.446768,0.001863,0.181942
400,right_turn,22.600000,2.471000,2.300071,0.900000,0.200000,-0.250000,2.478902,2.302420,1.004000,0.204860,-0.310472,-0.006224,0.005405,-0.104000,0.195803,-0.266329,0.193940,-0.448271,0.001863,0.181942
401,right_turn,22.650000,2.477216,2.307905,0.887500,0.200000,-0.250000,2.485554,2.312794,0.985361,0.206108,-0.311042,-0.008682,0.004247,-0.097861,0.193960,-0.256135,0.192097,-0.438078,0.001863,0.181942
402,right_turn,22.700000,2.483530,2.315660,0.875000,0.200000,-0.250000,2.490096,2.319642,0.973048,0.204323,-0.300497,-0.006987,0.003187,-0.098048,0.195312,-0.258418,0.193449,-0.440360,0.001863,0.181942
403,right_turn,22.750000,2.489940,2.323335,0.862500,0.200000,-0.250000,2.497046,2.329779,0.954988,0.205591,-0.301803,-0.009365,0.002079,-0.092488,0.189938,-0.291596,0.191653,-0.431234,-0.001715,0.139637
404,right_turn,22.800000,2.496445,2.330930,0.850000,0.200000,-0.250000,2.501741,2.336411,0.941926,0.200175,-0.342669,-0.007548,0.001058,-0.091926,0.191402,-0.292310,0.193117,-0.431947,-0.001715,0.139637
405,right_turn,22.850000,2.503045,2.338443,0.837500,0.200000,-0.250000,2.508860,2.346121,0.921438,0.201476,-0.341384,-0.009632,-0.000012,-0.083938,0.189875,-0.278260,0.191590,-0.417897,-0.001715,0.139637
406,right_turn,22.901000,2.509738,2.345872,0.825000,0.200000,-0.250000,2.516171,2.355679,0.901537,0.199868,-0.324975,-0.011682,-0.001039,-0.076537,0.188354,-0.265307,0.190069,-0.404944,-0.001715,0.139637
407,right_turn,22.950000,2.516524,2.353218,0.812500,0.200000,-0.250000,2.521118,2.361930,0.888759,0.198321,-0.310322,-0.009660,-0.001925,-0.076259,0.189976,-0.266347,0.191691,-0.405984,-0.001715,0.139637
408,right_turn,23.001000,2.523400,2.360478,0.800000,0.200000,-0.250000,2.528689,2.371190,0.870074,0.199974,-0.311062,-0.011598,-0.002864,-0.070074,0.188516,-0.255665,0.190231,-0.395302,-0.001715,0.139637
409,right_turn,23.050000,2.530368,2.367651,0.787500,0.200000,-0.250000,2.533834,2.377286,0.857803,0.198491,-0.299062,-0.009555,-0.003680,-0.070303,0.220866,-0.397712,0.191862,-0.397230,0.029004,-0.000481
410,right_turn,23.100000,2.537424,2.374737,0.775000,0.200000,-0.250000,2.542140,2.386808,0.832957,0.226564,-0.516458,-0.012104,-0.004630,-0.057957,0.218985,-0.374729,0.189981,-0.374247,0.029004,-0.000481
411,right_turn,23.150000,2.544568,2.381734,0.762500,0.200000,-0.250000,2.548355,2.393634,0.814519,0.230510,-0.437638,-0.011254,-0.005411,-0.052019,0.219730,-0.364260,0.190726,-0.363778,0.029004,-0.000481
412,right_turn,23.201000,2.551799,2.388642,0.750000,0.200000,-0.250000,2.557913,2.403672,0.788747,0.231294,-0.425412,-0.014972,-0.006254,-0.038747,0.216876,-0.339233,0.187872,-0.338751,0.029004,-0.000481
413,right_turn,23.250000,2.559116,2.395458,0.737500,0.200000,-0.250000,2.564386,2.410184,0.772438,0.228290,-0.396183,-0.014051,-0.006869,-0.034938,0.217641,-0.332722,0.188637,-0.332241,0.029004,-0.000481
414,right_turn,23.300000,2.566517,2.402183,0.725000,0.200000,-0.250000,2.570939,2.416566,0.756737,0.229095,-0.388580,-0.013090,-0.007422,-0.031737,0.194678,-0.512606,0.189428,-0.326835,0.005250,-0.185771
415,right_turn,23.350000,2.574002,2.408814,0.712500,0.200000,-0.250000,2.580657,2.425670,0.729132,0.208288,-0.567122,-0.016192,-0.008137,-0.016632,0.192269,-0.483681,0.187018,-0.297909,0.005250,-0.185771
416,right_turn,23.401000,2.581570,2.415351,0.700000,0.200000,-0.250000,2.589809,2.433741,0.694708,0.202387,-0.564879,-0.018102,-0.008853,0.005292,0.190766,-0.441123,0.185516,-0.255352,0.005250,-0.185771
417,right_turn,23.450000,2.589218,2.421793,0.687500,0.200000,-0.250000,2.595999,2.438895,0.673474,0.200805,-0.515178,-0.015967,-0.009139,0.014026,0.192457,-0.424169,0.187207,-0.238398,0.005250,-0.185771
418,right_turn,23.500000,2.596946,2.428139,0.675000,0.200000,-0.250000,2.602304,2.443922,0.653233,0.202585,-0.495378,-0.013847,-0.009277,0.021767,0.194125,-0.408937,0.188875,-0.223166,0.005250,-0.185771
419,right_turn,23.550000,2.604754,2.434388,0.662500,0.200000,-0.250000,2.612036,2.451287,0.624014,0.204341,-0.477589,-0.015784,-0.009459,0.038486,0.246825,-0.090472,0.187225,-0.190055,0.059600,0.099582
420,right_turn,23.600000,2.612638,2.440539,0.650000,0.200000,-0.250000,2.618845,2.456176,0.605194,0.220747,-0.433470,-0.014000,-0.009328,0.044806,0.248199,-0.077596,0.188599,-0.177179,0.059600,0.099582
421,right_turn,23.650000,2.620599,2.446591,0.637500,0.200000,-0.250000,2.631219,2.464658,0.588907,0.261262,-0.156003,-0.018866,-0.009124,0.048593,0.244271,-0.069656,0.184671,-0.169238,0.059600,0.099582
422,right_turn,23.700000,2.628635,2.452543,0.625000,0.200000,-0.250000,2.639846,2.470425,0.584069,0.257342,-0.116129,-0.019213,-0.008736,0.040931,0.244062,-0.084279,0.184462,-0.183861,0.059600,0.099582
423,right_turn,23.750000,2.636744,2.458394,0.612500,0.200000,-0.250000,2.652724,2.478914,0.576341,0.256907,-0.143843,-0.024581,-0.008497,0.036159,0.239804,-0.093395,0.180204,-0.192977,0.059600,0.099582
424,right_turn,23.800000,2.644927,2.464143,0.600000,0.200000,-0.250000,2.661293,2.484482,0.570733,0.253879,-0.140775,-0.024761,-0.008273,0.029267,0.239706,-0.106776,0.180106,-0.206358,0.059600,0.099582
425,right_turn,23.850000,2.653180,2.469790,0.587500,0.200000,-0.250000,2.674067,2.492652,0.561061,0.252462,-0.175742,-0.029850,-0.008244,0.026439,0.235650,-0.112379,0.176050,-0.211961,0.059600,0.099582
426,right_turn,23.900000,2.661503,2.475332,0.575000,0.200000,-0.250000,2.682579,2.497999,0.554192,0.250084,-0.165767,-0.029849,-0.008183,0.020808,0.235677,-0.123530,0.176077,-0.223112,0.059600,0.099582
427,right_turn,23.950000,2.669895,2.480771,0.562500,0.200000,-0.250000,2.695321,2.505852,0.543599,0.249334,-0.184227,-0.034734,-0.008315,0.018901,0.231777,-0.127582,0.172177,-0.227164,0.059600,0.099582
428,right_turn,24.000000,2.678354,2.486104,0.550000,0.200000,-0.250000,2.703816,2.510984,0.536288,0.246930,-0.179879,-0.034600,-0.008377,0.013712,0.204441,-0.572102,0.172301,-0.237655,0.032139,-0.334447
429,right_turn,24.050000,2.686880,2.491331,0.537500,0.200000,-0.250000,2.716285,2.518364,0.523626,0.227239,-0.290109,-0.038983,-0.008708,0.013874,0.200934,-0.572372,0.168795,-0.237926,0.032139,-0.334447
430,right_turn,24.100000,2.695470,2.496451,0.525000,0.200000,-0.250000,2.723760,2.522673,0.508120,0.211509,-0.434429,-0.037475,-0.009145,0.016880,0.202131,-0.567148,0.169992,-0.232701,0.032139,-0.334447
431,right_turn,24.150000,2.704123,2.501463,0.512500,0.200000,-0.250000,2.734921,2.528795,0.472801,0.212768,-0.662357,-0.039866,-0.010309,0.039699,0.200089,-0.523606,0.167949,-0.189159,0.032139,-0.334447
432,right_turn,24.200000,2.712838,2.506366,0.500000,0.200000,-0.250000,2.742470,2.532649,0.447225,0.210618,-0.611506,-0.038084,-0.010883,0.052775,0.201394,-0.498486,0.169254,-0.164040,0.032139,-0.334447
433,right_turn,24.250000,2.721614,2.511161,0.487500,0.200000,-0.250000,2.753935,2.538056,0.411399,0.211992,-0.582170,-0.040379,-0.011726,0.076101,0.199257,-0.453353,0.167118,-0.118906,0.032139,-0.334447
434,right_turn,24.300000,2.730449,2.515845,0.475000,0.200000,-0.250000,2.765552,2.543042,0.378452,0.209743,-0.529461,-0.042668,-0.012302,0.096548,0.197074,-0.413495,0.164934,-0.079048,0.032139,-0.334447
435,right_turn,24.350000,2.739342,2.520418,0.462500,0.200000,-0.250000,2.773298,2.546119,0.358546,0.207445,-0.482911,-0.040816,-0.012151,0.103954,0.220513,-0.132543,0.166268,-0.063964,0.054245,-0.068579
436,right_turn,24.400000,2.748291,2.524880,0.450000,0.200000,-0.250000,2.781250,2.549093,0.339419,0.221700,-0.447614,-0.039139,-0.011858,0.110581,0.221712,-0.118762,0.167467,-0.050183,0.054245,-0.068579
437,right_turn,24.450000,2.757296,2.529230,0.437500,0.200000,-0.250000,2.794276,2.553641,0.322249,0.233380,-0.201557,-0.042808,-0.011443,0.115251,0.218672,-0.108674,0.164427,-0.040096,0.054245,-0.068579
438,right_turn,24.500000,2.766354,2.533466,0.425000,0.200000,-0.250000,2.807470,2.558020,0.311247,0.230663,-0.179301,-0.046660,-0.010782,0.113753,0.215625,-0.110480,0.161379,-0.041901,0.054245,-0.068579
439,right_turn,24.550000,2.775464,2.537590,0.412500,0.200000,-0.250000,2.816191,2.560824,0.304415,0.228331,-0.171153,-0.045819,-0.009959,0.108085,0.216423,-0.120336,0.162178,-0.051758,0.054245,-0.068579
440,right_turn,24.600000,2.784625,2.541599,0.400000,0.200000,-0.250000,2.824891,2.563556,0.297296,0.227881,-0.182573,-0.044931,-0.009199,0.102704,0.218995,0.003791,0.163001,-0.061151,0.055994,0.064942
441,right_turn,24.650000,2.793836,2.545493,0.387500,0.200000,-0.250000,2.838050,2.567559,0.289956,0.230521,0.006264,-0.048677,-0.008504,0.097544,0.216102,-0.005277,0.160107,-0.070219,0.055994,0.064942
442,right_turn,24.700000,2.803095,2.549272,0.375000,0.200000,-0.250000,2.846824,2.570181,0.289891,0.227475,-0.008997,-0.047881,-0.007537,0.085109,0.216965,-0.028408,0.160971,-0.093350,0.055994,0.064942
443,right_turn,24.750000,2.812400,2.552934,0.362500,0.200000,-0.250000,2.859930,2.574089,0.288165,0.228384,-0.048479,-0.051583,-0.006774,0.074335,0.214176,-0.048583,0.158182,-0.113524,0.055994,0.064942
444,right_turn,24.800000,2.821750,2.556480,0.350000,0.200000,-0.250000,2.872962,2.577942,0.283933,0.225448,-0.082914,-0.055174,-0.006256,0.066067,0.211419,-0.064184,0.155425,-0.129125,0.055994,0.064942
445,right_turn,24.851000,2.831144,2.559909,0.337500,0.200000,-0.250000,2.881547,2.580446,0.279974,0.222546,-0.109543,-0.054115,-0.005809,0.057526,0.212371,-0.080462,0.156377,-0.145404,0.055994,0.064942
446,right_turn,24.900000,2.840579,2.563221,0.325000,0.200000,-0.250000,2.890103,2.582904,0.275471,0.222591,-0.121442,-0.053010,-0.005471,0.049529,0.174435,-0.473297,0.157347,-0.160791,0.017088,-0.312507
447,right_turn,24.950000,2.850056,2.566414,0.312500,0.200000,-0.250000,2.902446,2.586378,0.264486,0.196107,-0.280111,-0.055787,-0.005575,0.048014,0.172228,-0.476513,0.155140,-0.164007,0.017088,-0.312507
448,right_turn,25.000000,2.859572,2.569488,0.300000,0.200000,-0.250000,2.909571,2.588304,0.249380,0.181292,-0.425648,-0.053097,-0.005894,0.050620,0.174355,-0.471876,0.157266,-0.159369,0.017088,-0.312507
449,right_turn,25.050000,2.869125,2.572443,0.287500,0.200000,-0.250000,2.920193,2.590939,0.217299,0.183530,-0.551093,-0.053854,-0.007051,0.070201,0.173512,-0.434797,0.156424,-0.122290,0.017088,-0.312507
450,right_turn,25.100000,2.878715,2.575279,0.275000,0.200000,-0.250000,2.927349,2.592515,0.196069,0.182644,-0.507790,-0.051060,-0.007431,0.078931,0.175618,-0.418020,0.158529,-0.105513,0.017088,-0.312507
451,right_turn,25.150000,2.888339,2.577994,0.262500,0.200000,-0.250000,2.938169,2.594602,0.166140,0.184860,-0.488196,-0.051890,-0.008139,0.096360,0.174648,-0.384436,0.157560,-0.071930,0.017088,-0.312507
452,right_turn,25.200000,2.897996,2.580589,0.250000,0.200000,-0.250000,2.945447,2.595820,0.147333,0.183840,-0.448975,-0.049172,-0.008100,0.102667,0.176697,-0.371751,0.159609,-0.059244,0.017088,-0.312507
453,right_turn,25.250000,2.907685,2.583063,0.237500,0.200000,-0.250000,2.956424,2.597394,0.120784,0.185997,-0.434161,-0.050110,-0.008354,0.116716,0.175639,-0.344112,0.158551,-0.031606,0.017088,-0.312507
454,right_turn,25.300000,2.917405,2.585416,0.225000,0.200000,-0.250000,2.963794,2.598286,0.104002,0.184883,-0.401882,-0.047475,-0.007985,0.120998,0.192851,0.037450,0.160558,-0.022376,0.032294,0.059826
455,right_turn,25.350000,2.927153,2.587647,0.212500,0.200000,-0.250000,2.975174,2.599420,0.081354,0.199379,-0.308516,-0.048819,-0.007832,0.131146,0.191521,0.058020,0.159227,-0.001806,0.032294,0.059826
456,right_turn,25.400000,2.936928,2.589756,0.200000,0.200000,-0.250000,2.983214,2.600077,0.073930,0.201601,-0.089622,-0.046922,-0.006874,0.126070,0.193169,0.049592,0.160875,-0.010234,0.032294,0.059826
457,right_turn,25.450000,2.946728,2.591743,0.187500,0.200000,-0.250000,2.995329,2.600988,0.077360,0.203335,0.084637,-0.049169,-0.005462,0.110140,0.191746,0.020274,0.159453,-0.039552,0.032294,0.059826
458,right_turn,25.500000,2.956553,2.593607,0.175000,0.200000,-0.250000,3.003406,2.601616,0.079695,0.201838,0.034595,-0.047342,-0.004253,0.095305,0.193512,-0.007220,0.161219,-0.067046,0.032294,0.059826
459,right_turn,25.550000,2.966400,2.595348,0.162500,0.200000,-0.250000,3.015535,2.602587,0.080320,0.203697,-0.012313,-0.049557,-0.003274,0.082180,0.191973,-0.031707,0.159679,-0.091533,0.032294,0.059826
460,right_turn,25.600000,2.976269,2.596966,0.150000,0.200000,-0.250000,3.023625,2.603238,0.078986,0.202077,-0.054110,-0.047703,-0.002516,0.071014,0.193627,-0.052675,0.161333,-0.112501,0.032294,0.059826
461,right_turn,25.650000,2.986156,2.598460,0.137500,0.200000,-0.250000,3.035758,2.604190,0.074735,0.203818,-0.089899,-0.049891,-0.002010,0.062765,0.191987,-0.068262,0.159693,-0.128088,0.032294,0.059826
462,right_turn,25.700000,2.996062,2.599831,0.125000,0.200000,-0.250000,3.043869,2.604796,0.070799,0.202432,-0.112131,-0.048039,-0.001571,0.054201,0.193569,-0.084599,0.161275,-0.144425,0.032294,0.059826
463,right_turn,25.750000,3.005984,2.601078,0.112500,0.200000,-0.250000,3.055989,2.605639,0.063306,0.203462,-0.140613,-0.050194,-0.001389,0.049194,0.185581,-0.051227,0.159603,-0.154112,0.025978,0.102885
464,right_turn,25.800000,3.015921,2.602200,0.100000,0.200000,-0.250000,3.067857,2.606376,0.057089,0.195348,-0.087427,-0.052090,-0.001206,0.042911,0.184122,-0.063463,0.158144,-0.166348,0.025978,0.102885
465,right_turn,25.850000,3.025871,2.603199,0.087500,0.200000,-0.250000,3.075623,2.606820,0.053101,0.193812,-0.108313,-0.049874,-0.000975,0.034399,0.185960,-0.080073,0.159982,-0.182958,0.025978,0.102885
466,right_turn,25.900000,3.035832,2.604073,0.075000,0.200000,-0.250000,3.083379,2.607231,0.048510,0.194889,-0.125654,-0.047644,-0.000849,0.026490,0.187793,-0.095664,0.161815,-0.198549,0.025978,0.102885
467,right_turn,25.951000,3.045804,2.604822,0.062500,0.200000,-0.250000,3.095130,2.607783,0.040006,0.196905,-0.153381,-0.049405,-0.000986,0.022494,0.186404,-0.103902,0.160426,-0.206787,0.025978,0.102885
468,right_turn,26.000000,3.055785,2.605446,0.050000,0.200000,-0.250000,3.103015,2.608097,0.033500,0.197020,-0.167007,-0.047293,-0.001067,0.016500,0.188116,-0.116037,0.162139,-0.218922,0.025978,0.102885
469,right_turn,26.050000,3.065772,2.605946,0.037500,0.200000,-0.250000,3.114803,2.608470,0.022936,0.196693,-0.181075,-0.049076,-0.001398,0.014564,0.186696,-0.120504,0.160718,-0.223389,0.025978,0.102885
470,right_turn,26.100000,3.075765,2.606321,0.025000,0.200000,-0.250000,3.122677,2.608649,0.015540,0.196942,-0.187486,-0.046942,-0.001598,0.009460,0.188415,-0.131072,0.162437,-0.233957,0.025978,0.102885
471,right_turn,26.150000,3.085762,2.606571,0.012500,0.200000,-0.250000,3.134493,2.608808,0.004086,0.196938,-0.192360,-0.048739,-0.002037,0.008414,0.186979,-0.133954,0.161002,-0.236839,0.025978,0.102885
472,straight_3,26.200000,3.095761,2.606696,-0.000000,0.250000,0.000000,3.142370,2.608839,-0.003633,0.196935,-0.193247,-0.046601,-0.002312,0.003633,0.201337,0.113126,0.212718,0.003105,-0.011381,0.110021
473,straight_3,26.250000,3.108261,2.606696,-0.000000,0.250000,0.000000,3.154588,2.608768,-0.011595,0.211933,-0.018385,-0.046299,-0.002608,0.011595,0.201563,0.128515,0.212944,0.018494,-0.011381,0.110021
474,straight_3,26.300000,3.120761,2.606696,-0.000000,0.250000,0.000000,3.163070,2.608677,-0.007260,0.212171,0.155624,-0.042293,-0.002288,0.007260,0.204778,0.120423,0.216159,0.010402,-0.011381,0.110021
475,straight_3,26.350000,3.133261,2.606696,-0.000000,0.250000,0.000000,3.175828,2.608611,0.003059,0.213285,0.176424,-0.042572,-0.001785,-0.003059,0.204560,0.100691,0.215941,-0.009330,-0.011381,0.110021
476,straight_3,26.400000,3.145761,2.606696,-0.000000,0.250000,0.000000,3.184402,2.608639,0.010011,0.215225,0.170564,-0.038658,-0.001556,-0.010011,0.207680,0.087198,0.219061,-0.022823,-0.011381,0.110021
477,straight_3,26.450000,3.158261,2.606696,-0.000000,0.250000,0.000000,3.197417,2.608794,0.019537,0.218610,0.148825,-0.039189,-0.001332,-0.019537,0.207220,0.068550,0.218601,-0.041471,-0.011381,0.110021
478,straight_3,26.500000,3.170761,2.606696,-0.000000,0.250000,0.000000,3.206149,2.608965,0.024821,0.218126,0.116995,-0.035433,-0.001390,-0.024821,0.210195,0.057876,0.221576,-0.052144,-0.011381,0.110021
479,straight_3,26.550000,3.183261,2.606696,-0.000000,0.250000,0.000000,3.219326,2.609308,0.031232,0.221258,0.098777,-0.036129,-0.001485,-0.031232,0.209594,0.044885,0.220975,-0.065136,-0.011381,0.110021
480,straight_3,26.600000,3.195761,2.606696,-0.000000,0.250000,0.000000,3.228159,2.609585,0.034717,0.220625,0.076602,-0.032478,-0.001762,-0.034717,0.212486,0.037414,0.223867,-0.072606,-0.011381,0.110021
481,straight_3,26.650000,3.208261,2.606696,-0.000000,0.250000,0.000000,3.241479,2.610058,0.038873,0.223669,0.063851,-0.033323,-0.002068,-0.038873,0.211772,0.028553,0.223153,-0.081468,-0.011381,0.110021
482,straight_3,26.701000,3.220761,2.606696,-0.000000,0.250000,0.000000,3.254858,2.610586,0.042083,0.222918,0.048726,-0.034230,-0.002452,-0.042083,0.216054,-0.177629,0.222395,-0.088581,-0.006341,-0.089048
483,straight_3,26.750000,3.233261,2.606696,-0.000000,0.250000,0.000000,3.263906,2.610966,0.040195,0.227425,-0.124269,-0.030791,-0.003035,-0.040195,0.218824,-0.174902,0.225165,-0.085854,-0.006341,-0.089048
484,straight_3,26.800000,3.245761,2.606696,-0.000000,0.250000,0.000000,3.273023,2.611325,0.032184,0.228858,-0.217276,-0.027397,-0.003749,-0.032184,0.221612,-0.160165,0.227953,-0.071117,-0.006341,-0.089048
485,straight_3,26.850000,3.258261,2.606696,-0.000000,0.250000,0.000000,3.286798,2.611734,0.019319,0.230302,-0.213135,-0.028629,-0.004486,-0.019319,0.220709,-0.135761,0.227050,-0.046713,-0.006341,-0.089048
486,straight_3,26.900000,3.270761,2.606696,-0.000000,0.250000,0.000000,3.296021,2.611911,0.010981,0.230675,-0.204409,-0.025315,-0.004937,-0.010981,0.223391,-0.119897,0.229733,-0.030849,-0.006341,-0.089048
487,straight_3,26.950000,3.283261,2.606696,-0.000000,0.250000,0.000000,3.309931,2.612034,-0.000294,0.233105,-0.178439,-0.026668,-0.005346,0.000294,0.222324,-0.098084,0.228666,-0.009036,-0.006341,-0.089048
488,straight_3,27.000000,3.295761,2.606696,-0.000000,0.250000,0.000000,3.319278,2.612030,-0.007247,0.234025,-0.167406,-0.023478,-0.005504,0.007247,0.221988,0.163384,0.231211,0.004586,-0.009224,0.158798
